> -L"depth-100"
121.517434646	25.1053571229
121.518380113	25.1040443555
121.519640736	25.1022178731
121.520523172	25.1008479934
121.520838327	25.0989643838
121.520712265	25.0965670205
121.520208016	25.0937700373
121.519514673	25.0914867382
121.519199518	25.0891463125
121.518191019	25.0867487569
121.516489179	25.0853216181
121.514409151	25.0845794993
121.510879407	25.0839515492
121.50829513	25.0834377694
121.505773884	25.0827527263
121.503567794	25.0818393296
121.501298673	25.0805263099
121.500101082	25.0797270736
121.499376223	25.0788992877
121.498682881	25.0776433259
121.498273178	25.0765015313
121.498273178	25.0749030009
121.498462272	25.0736469981
121.499502286	25.0722197066
121.500668362	25.0711349539
121.502118078	25.0706782131
121.504261137	25.0703927492
121.506782383	25.0703642028
121.509587268	25.0701358311
121.510816376	25.0697361797
121.511572749	25.0695078069
121.513085497	25.0689939665
121.514976431	25.0683088426
121.51768677	25.0673382439
121.519514673	25.0665960162
121.522414106	25.0663676375
121.525187476	25.0664818269
121.528276002	25.065739594
121.530986341	25.0652257378
121.534326992	25.0645976884
121.536911269	25.0639696358
121.538550078	25.0637983481
121.539558577	25.0639125399
121.540377982	25.0645976884
121.5408192	25.0652257378
121.541071324	25.0658537839
121.541260418	25.0674524324
121.541197386	25.0694507136
121.540882231	25.0706496667
121.540945262	25.0724195284
121.541134355	25.0736184525
121.541575573	25.0741322735
121.543088321	25.0743035466
121.544285912	25.0741893646
121.545231379	25.0735042697
121.54636594	25.0712776851
121.547689594	25.0682517488
121.548698092	25.066253448
121.549454466	25.0644264016
121.550147809	25.0627706173
121.551156307	25.0612861019
121.552858148	25.0592305895
121.555253331	25.0568895472
121.557459421	25.0547768609
121.558972169	25.0532351479
121.560232791	25.0514079074
121.560926134	25.0503229705
121.561304321	25.0487240985
121.561367352	25.0474107238
121.561430383	25.0452407696
121.560863103	25.0426710373
121.559917636	25.0411862785
121.558089733	25.0395301802
121.556072736	25.0385022459
121.554559989	25.0375314111
121.55355149	25.0363892428
121.552637539	25.0355326095
121.551802376	25.0347616344
121.551109034	25.0337193827
121.550368418	25.0323487367
121.54942295	25.0301214044
121.548650819	25.0283509319
121.548382937	25.0273800168
121.547689594	25.0260949703
121.546555033	25.0250098095
121.545073802	25.0240959823
121.543088321	25.0233534928
121.5408192	25.0226395563
121.536911269	25.021782827
